protein_id	Par_t1	Par_t2	Par_t3	Par_t4	HomEdA_t1	HomEdA_t2	HomEdA_t3	HomEdA_t4	HomEdB_t1	HomEdB_t2	HomEdB_t3	HomEdB_t4	HomRevA_t1	HomRevA_t2	HomRevA_t3	HomRevA_t4	HomRevB_t1	HomRevB_t2	HomRevB_t3	HomRevB_t4
PROT_0716	24.6336	24.9851	25.1938	24.481	25.0885	24.6576		24.8348	24.788	24.6014	24.8394	24.4847	24.6017	24.7655	24.9252	24.6332	24.6882		24.6828	24.3451
PROT_0717	22.5194	22.6158	22.0032	22.585	22.5657	22.3939	22.287	22.2815	22.3065	22.4295	22.2795	22.4356	22.3113	22.8168	22.6419	21.9059	22.5613	22.0957	22.1423	22.6772
PROT_0718	26.0722	26.3707	26.4788	26.2229	26.3685	26.3383	26.203	26.5675	26.3986	26.2855	26.3882	26.1414	26.2054	26.3867	26.792	26.0426	26.4706	26.5745	26.346	26.4077
PROT_0719	27.348	27.0696	27.3741	27.2973	27.1049	27.1016	27.1072	27.0073	27.4906	27.3269	27.4246	27.4082	27.2125	27.1873	27.3669	27.0523	27.1848	27.3717	27.2438	27.465
PROT_0720	22.7494	22.7267	23.2233	22.8012	23.1862	23.0941	23.4274	22.7616	22.6455	22.7691	23.0555	22.8362	22.446	22.5167	22.7874	22.4459	23.0436	22.7982	22.6326	22.8549
PROT_0721	20.1884	19.4475	19.8309	18.933		19.6895	19.6	20.1695	20.0417		19.4378	19.8337	20.3614	19.7984	19.92	19.6985	20.387	20.4188	19.6959	20.0657
PROT_0722	22.945	23.2505	22.9162	23.1134	22.8894	22.8972	22.8875	22.775	22.8036	22.9025	22.9603	22.8214	22.8258	23.0445	22.7683	22.8567	22.8137	23.1003	22.9109	22.8646
PROT_0723	22.7277	23.1419	22.9437	22.8252	23.1928		22.9045	23.3299	22.6439	22.8776	22.5871	23.3325	23.9371	24.5038	24.1681	23.9011	23.002	23.0672	22.282	22.8302
PROT_0724	24.454	24.4409	24.5567	24.1771	24.4513	24.7695	24.1047	24.5662	24.6948	25.0593	24.8259	24.7206	24.6417	24.8556	24.5555	24.7659	24.802	24.9244	24.9873	
PROT_0725	26.0555	25.7622	25.7535	25.7528	25.8172	25.7706	25.6404	25.8972	26.0643	25.6771	25.7541	25.8741	25.6559	25.8646	25.9473	25.7201	25.8186	25.9288	25.6198	25.6237
PROT_0726	26.2026	25.9689	25.9117	25.929	26.2479	26.1232	26.1853	26.0258	26.1616	25.7673	25.7157	26.0835	25.9062	25.8159	26.1854	25.4959	26.1118	26.075	25.985	25.957
PROT_0727	26.1216	25.6236	25.6642	25.7826	25.6118	25.8623	25.5961	25.7465	25.5942	25.8246	25.8238	25.9657	25.5537	25.2968	25.9068	25.9626		25.8716	25.76	25.9836
PROT_0728	24.2654	25.4699	24.5724	24.904	24.7517	24.8839	24.8058	24.5876	24.6866	24.8017	24.9627	24.9824	24.9243	24.7502	24.8386		24.8144	24.6463	24.3471	24.6391
PROT_0729			18.0788	18.3378	18.33		18.2871					18.8335			17.8585				18.1912	18.0743
PROT_0730	20.1798	20.7036	20.0714	20.5842	20.6387	20.1334	20.7042	20.4764	20.5136	20.3751	20.1977	19.9515	20.6203	20.88	20.2105	20.3641		20.4433		
PROT_0731	21.6895	21.6926	21.8425	21.3785	21.2857	21.4957	21.4811	21.3281	21.714	21.6327	21.2932	21.1856	21.5319	21.2901	21.3599	21.5383	21.3735	21.6364	21.7014	21.4215
PROT_0732	21.3517	20.773	21.0566		20.9004	20.4953	20.7942	20.461		20.6998	20.9815		21.0414	21.0571	20.6378	21.0805		20.639	21.0443	21.3461
PROT_0733	20.7687		20.106		21.0836	20.3385	20.6435	20.8307	21.0835	20.4725	20.6284		20.8625	21.2926	20.7516	20.7994	21.3857	20.7085	21.3527	20.8901
PROT_0734	24.8552	24.8012	25.2011	24.6088	25.1746	24.778	24.7233	24.8754	25.1648	24.977	24.9148	25.0793	24.9204	25.0225	25.1477	24.575	25.0428	24.8693	25.0268	24.7811
PROT_0735	20.7882	20.5249	21.494	20.2465	20.3294	20.6992	20.8082	20.9161	21.0605	20.4783	20.105	20.5929	20.921	21.5635	20.9087	20.9104	20.2367	20.4233	20.5453	
PROT_0736	18.3467	19.5273	19.0757	18.9963	18.2815				19.388			19.2876	18.8786	18.6041			18.6504			
PROT_0737	27.6044	27.5394	27.4442	27.3958	27.4475	27.2866	27.5691	27.5032	27.6358	27.4747	27.7429	27.8759	27.4186	27.7543	27.7604	27.242	27.6312	27.7173	27.543	27.338
PROT_0738	24.1811	24.3382	24.5682	23.9886	23.712	24.0118	23.7357	24.2802	24.3153	24.022	24.1	24.0751	24.0996	24.4867	24.1979	24.1865	24.499	24.3198	24.2106	24.7448
PROT_0739		23.3642	23.4493	23.2976	23.402	23.5982	23.4628	23.2977	23.4995	23.6654	23.3486	23.639	23.451	23.4447	23.2242		23.7128	24.0017	23.2086	23.584
PROT_0740	20.328	20.0398	20.2657	20.7554	19.9979			19.9017	20.0383	20.6143	20.3757	19.8866	20.1967	19.5825	20.6944	20.1358	20.646	20.0461	20.1676	20.23
PROT_0741	22.955	23.276	23.2219	23.4277	23.35	23.1199	22.9784	23.0949	23.4392	23.3125	23.1254	23.0577	23.0245	23.0648	22.8528	23.3458		23.2029	23.4599	23.165
PROT_0742	25.3978	25.5704	25.6878	25.4651	25.6492	25.5524	25.3855	24.9807	25.457	25.4513	25.4496	25.5903	25.386	25.303	25.6451	25.5034		25.3914	25.79	25.4757
PROT_0743	21.9154	21.7107	21.6568	21.8507	22.2819	21.266	21.6109	20.9439	21.7611	21.7759	21.6741	21.7954	21.431	21.7474	21.8791	21.3452	20.4459			20.0821
PROT_0744	23.3477	23.1464	23.2737	22.6594	22.6761	22.6677	23.0369	23.3135	23.1824	22.8844	23.0551	22.9403	23.239	22.7799	23.0781	23.2213	23.4831	23.1347	23.0847	22.8801
PROT_0745	20.5118		19.4764		20.2637	19.0522	20.3456	20.0996	20.1013	19.7343	19.6262	19.7554		19.9334		20.9654	19.2956	18.5821	19.7629	18.9891
PROT_0746	25.6143	25.3607	25.6678	25.6098	25.8047	25.2652	25.4758	25.2093	25.3964	25.6173	25.4842	25.2686	25.3368	25.7045	25.658	25.3105		25.7738	25.573	25.4249
PROT_0747	23.3468	22.9363	23.2857	23.0608	23.2967	23.1486	22.8493	23.0548	23.092	23.5231	23.0041	23.1314	23.0475	23.3323	23.005	23.1185	23.5166	23.1449	22.9845	23.2656
PROT_0748	22.9515	23.2692	22.8727	23.0171	22.9158	22.9096	22.8393	23.0942	22.8423		23.0743	23.6743	22.7654	23.2439	23.1413	23.1507	22.9876	23.1805	22.9309	
PROT_0749	24.8368	24.3343	24.7242	24.2311	24.4245	24.1669	24.6474	24.4356	24.8685	24.5192	24.6414	24.504	24.47	24.4017	24.5175	24.275	24.5545	24.6237	24.2029	24.3656
PROT_0750	25.3812	25.5481	25.0772	25.4086	25.2712	25.5795	25.1809	25.8328	25.4274	25.6468	25.3916	25.1892	25.2975	25.5052	25.4836	25.2092	25.1858	25.5761	25.1559	25.4033
PROT_0751	18.2536	18.6296			18.4756	19.0389	18.1428			18.2606	18.2327	18.9409	18.9711	18.2422			17.4364	17.9234	18.5024	18.0661
PROT_0752	18.8901			19.135		18.1623	17.7182		17.9575	17.9215	18.9156	18.44					18.7662	19.5139	18.6418	18.5268
PROT_0753		26.1842	26.7095	26.2822	26.3578	26.1349	26.2216	26.0373	26.3161	26.4491	26.7471	26.2133	26.2503	26.3055	26.2209	26.2026	26.4524	26.242	26.1206	
PROT_0754	28.6794	28.3837	28.8024	28.1966	28.5763	28.2718	28.5228	28.2856	28.8321	28.2923	28.4358	28.3422	28.4827	28.5418	28.5858		29.0517	28.4736	28.5948	28.6346
PROT_0755	21.8298	21.5777	21.5845	21.2578	21.2092	21.2503	21.3409	21.261	21.3796	21.9666	21.5097	21.6975	21.6104	21.4806	21.62	21.0637	21.3047	21.7279	21.4713	21.7744
PROT_0756	22.1689	22.4109	22.2159	22.7403		21.8118	22.035	21.6448	22.2364	22.2727	21.9656	22.0713	22.4436	22.46	22.2245	21.5122	22.2674	21.9336	21.9339	21.9451
PROT_0757	26.3229	26.0372	26.0945	26.0597	26.0939	26.2	26.2122		26.3788	26.1421	25.9747	26.1021	25.9933	26.1607	26.3973	26.0283	25.8854	26.0347	25.9646	25.6654
PROT_0758	27.8201	28.0713	27.8607	28.0299	28.024	28.3401	28.2149	28.3428	28.2539	28.1922		28.6475	27.7706	27.7124	27.6155	28.118	27.769	27.8545	27.5363	27.8291
PROT_0759	24.0433		24.4216	24.0443	24.0717	24.0439	24.1822	24.4621	24.1534	23.969	24.3941	24.0247	24.1284	24.0934	24.1085	23.8139	24.211	24.1868	24.4125	24.0861
PROT_0760	21.3449	21.8176	21.4223	21.538	21.3324	21.4155	21.4041	21.446	21.7377	21.6588	21.9513		21.6451	21.7094	21.7831	21.7869	21.7606	22.0168		21.8932
PROT_0761	23.0705	23.2773	23.1035	22.8155	23.2424	23.2738	23.1246	23.4011	23.0787	23.5774	23.6146	23.2693	22.9723	23.0095	23.4038	23.0212	23.034	23.0638	22.9875	23.1206
PROT_0762	26.5943	26.731		26.6089	26.4232	26.6351	26.5586	26.6701	26.8568	26.9219	26.7153	26.8641	26.4941	26.955	26.814		26.7377	26.6583	26.8989	26.9832
PROT_0763	22.0324	21.984	22.606	21.8387	22.4472	21.3593	22.1914	21.9187		22.2121	22.2998	21.7081	21.9866	21.8472	22.2794	21.6783	22.2025	21.9577	22.4855	22.4015
PROT_0764	23.8794	23.4512	24.4949	23.8043	23.913	24.0477	23.9043	23.9329	23.6304	23.5609	23.8073	23.9175	24.085	23.615	23.9138	23.7757	24.0682	23.7653	23.8497	23.7275
PROT_0765	27.4202	27.6688	27.6981	27.6346	27.4466	27.431	27.2937	27.2846	27.1302	27.2098	27.2194	27.5092	27.132	27.2782	27.2734	27.2768	27.4147		27.1155	27.101
PROT_0766	21.2074	20.433		20.5609	21.1994	20.64	20.497	20.5148	20.3185	20.9719	20.8582	20.784	20.2422	20.3595	20.4627	20.7846	21.0757	20.7932	20.9349	20.8582
PROT_0767	23.9795	24.0839	24.0001	23.6029	23.7973	23.7412	23.6131	23.5445	23.9535	23.8383	23.4568	24.002	23.3987	24.057	23.8177	23.385	24.1986	23.6432	23.9093	23.939
PROT_0768	26.7509	26.7433	26.5497	26.4457	26.3494	26.4024	26.7123	26.4763	26.6925	26.7251	26.6742	26.7032	26.6722	26.6359	26.4297	26.5596	26.9883	26.7112	26.6839	26.5244
PROT_0769	21.0804	21.1469	20.8151	20.9077	20.6517	20.9806			20.8279	21.0845	21.1838	20.8049	20.9667	20.9095	21.0071	21.0524	20.6466	20.9328	20.8865	21.4355
PROT_0770	27.5958	27.2834	27.5628	27.3653	27.6529	27.4429	27.8338	27.5152	27.6713	27.5192	27.7051	27.565	27.7106	27.4216	27.8438	27.3964	28.1679	28.0047	28.0966	27.9736
PROT_0771		18.4189		18.1512	18.756		18.0456	18.6309							18.3927		18.1143	19.1297	18.3826	
PROT_0772	22.8923	23.309	23.0542	23.1301		22.9047		23.1213	23.0499	23.2069	22.8951	23.4369	23.2294	23.741	23.295	23.3401	23.002	23.2135	23.2662	23.1264
PROT_0773	22.4338	22.059	22.2492	22.4403	22.2666	22.254	22.0817	22.2708	21.8099	22.3257	22.0864	22.0835	22.118	22.2336	21.8966	22.1772	21.6615	22.6224	21.9949	22.2564
PROT_0774	22.4672	22.3175	22.9097	22.0895	22.8603	22.8197	22.1329	22.9455	22.9242	22.493	22.6486	22.7171	22.5739	22.4162	22.5038	22.545	22.3107	22.8592	22.1993	22.7153
PROT_0775	23.2118	23.1209	22.8115	22.9524	22.9743	23.1573	22.9157	23.3623	22.7704	23.0349	23.1127	23.0584	22.9008	23.3175	23.0617	23.082	23.3232	23.216	23.0852	23.1988
PROT_0776	21.3231	21.1902	21.7659	21.3024	21.5058	21.2198	20.9972	20.8751	21.5183	21.2787	21.0642	21.1416		21.5737	21.3341	20.9035	21.6234	21.6612	21.9797	21.3084
PROT_0777	21.6806	21.6655	22.3882	21.448									21.8167	22.2713	21.7972	21.6603		21.8061	22.0293	21.6485
PROT_0778	23.416	23.9179	23.453	23.6692	23.9983	24.0969	23.6879	23.9909	23.9736	24.058	23.7946	24.3863	24.0496	24.6012	23.9845	24.5117	23.8501	24.3453	23.8148	24.1024
PROT_0779	22.0698	22.3372	22.2754	21.8162	21.8014	20.8225	21.4106	21.5802	22.0176	22.2408	22.0237	22.1534	21.538	21.9873	21.9415	21.9199	21.6777	22.0545	21.7229	21.5334
PROT_0780	24.7615	24.6492	24.9714	24.6533	24.7327	24.3126	24.7222	24.6304	24.7905	24.2734	24.65	24.3522	24.7051	24.4431	24.4488	24.3143	24.9646	24.4793	24.5296	24.6132
PROT_0781	23.8426	24.4164	24.3478	24.0194	24.197	23.7184	23.9375	24.6177	24.3846	24.4899	24.5776	24.2072	24.3067	24.1041	24.2108	23.8688	24.5216	24.1489	24.3693	23.9519
PROT_0782	25.6016	25.3233	25.8877	25.3961	25.8163	25.3267	25.5021	25.4608	25.7902	25.4686	25.5427	25.8987	25.6603	25.5463	25.5008	25.3397	25.8426	25.6811	25.7284	25.6667
PROT_0783	23.2355	23.1854	22.9611	23.015	22.9756	22.9849	23.417	23.1514	22.9217	23.2149	23.2023	23.0776	23.1841	23.5025	23.3496	23.0704	23.9122	23.3158	23.7748	23.0358
PROT_0784	18.777		19.174	18.3429	19.4419	18.6421			18.6113				18.1923	19.4806	19.3906		18.7477	19.3691	18.7973	
PROT_0785		21.2216	20.8286	20.7173	21.0155	20.7666	20.6395	20.6467	21.0535	20.6124	20.791	20.9589	20.8873		20.9729	21.0201	20.8245		20.7859	21.5159
PROT_0786	25.1729	25.4973	25.3888	24.9636	25.2468	24.9395	25.3043	25.2734	24.6888	25.097	25.212	25.4435	24.8271	25.3047	24.9754	24.8667	25.0821	25.1539	24.9051	25.1953
PROT_0787	22.5068	22.6639	22.4942	22.298	22.5205	22.4433	22.528	22.1681	22.4557	22.2644	22.5068	22.233	22.7411	22.5588	22.763	22.2316	22.6442	22.2114	22.3482	22.3418
PROT_0788	23.3245	24.0043	23.3505	23.5216	23.3964	23.4246	22.9264	23.2859	23.1906	23.5939	23.34	23.3849	23.4149	22.8975	23.3094	23.1811	23.7062	23.4506	23.2134	23.4043
PROT_0789	22.9297	22.8148	22.9598	22.9842	22.6705	22.6872	22.9874	22.8108	23.2177	23.1428	22.8915	23.3652	22.9169	22.7702	22.9624	22.9033	22.5562	23.118	23.1219	23.0383
PROT_0790	21.8307	22.2595	22.2288	22.437	22.4821	22.3254	22.4798	22.3319	22.4236	22.1701	22.1578	22.4383	21.7884	22.6385	22.1087	22.2045	22.299	22.4021	22.3303	22.3215
PROT_0791	24.9098	24.9099	25.0558	24.9962	24.9004	24.6162	24.8549	24.692	24.689	24.9436	24.7793	24.8658	24.5403	24.8599	24.75	24.9441	25.41	25.3404	25.2571	25.1796
PROT_0792	20.7481	20.8642	21.582	21.0728	20.9499	20.3849	20.9948	20.5531	21.6325	21.4438	21.0321	21.0138		20.8986	21.6436	20.7916	21.1467	20.5964		20.5489
PROT_0793	19.954	19.2674	19.2661	19.6171	19.3126	19.6601			20.0944	18.9341	20.5008		19.614	19.0961		19.537	20.0425		19.9807	19.6867
PROT_0794		20.506	19.7295	19.73		19.3761	19.7316	20.872		19.7291	19.7692	19.8162	19.9983	19.9782	19.7633	19.6808	19.9719	20.0345	20.1982	20.5175
PROT_0795	18.7399		18.6903	18.6162				18.4604	18.7219	17.5664			18.3603	18.8179	19.1875	18.1344			19.148	
PROT_0796	23.184	23.2793	23.615	22.8191	23.0307	23.2649	23.3523	23.0215	23.6414	23.481	23.3012	23.6236	23.2882	23.2281	23.224	23.2744		23.2337	23.3037	
PROT_0797	26.745	26.4548	26.7206	26.8016	26.956	26.6305	26.9802	26.6516	26.5761	26.5163	26.5661	26.5691	26.6595	26.4041	26.5862	26.3566	27.0948	26.9218	26.7551	26.8431
PROT_0798	22.0182	21.9156	21.8683	21.5277	21.7252	21.5882	21.7229	21.7438	21.9209	21.8927	21.9571	21.7095	22.0032	21.9019	21.5235	21.607	21.698	22.091	21.9178	22.2091
PROT_0799	22.589	22.8541	23.3438	22.6107	22.8754	22.6775	22.5804	22.4665	22.8605	22.6651	22.7728	22.7142	23.2272	23.1395	23.0372	22.8409	22.9093	22.589	22.8337	22.843
PROT_0800	22.0858	21.9537	21.8969	22.2856		21.9318	21.8207	21.7283	21.9549	21.8463	22.4749	22.3096	21.8483	21.8997	21.8006	21.6845	21.7549	21.9224	21.8938	21.4676
PROT_0801	20.805	21.1128	20.6772	20.6576	20.1818	20.5452	20.5619		20.7418	20.6281	20.5654	21.0229	20.8486	21.1039	20.4682	20.6751	20.4676	20.5404	20.4762	20.727
PROT_0802	26.6865	26.1241	26.5357	26.5183	26.7406	26.6684	26.3073	26.498	25.5404	25.2731	25.408	25.4837	26.0245	26.7395	26.5278	26.312	26.7161	26.4632	26.3967	26.4328
PROT_0803	20.9071	21.0596	21.326	21.255	20.8242	21.5646	20.5197	20.8765	20.7745	21.7945	21.0266	21.1919	20.7962	21.1479	21.1192	21.0567	21.0549	21.3687	20.6165	21.1183
PROT_0804		18.7131		19.2062			19.2627		18.5601		18.1086	18.4748	19.1556	18.5694		17.5174		18.076		18.48
PROT_0805	25.4868	25.3116	25.8804	25.5602	25.2506	25.4188	25.2762	25.0974	25.3168	25.3249	25.2251	25.1422	25.5284	25.1153	25.5212	25.185	25.7002	25.0802	25.5625	25.4586
PROT_0806		23.2103	22.7176	22.8377		22.2786	23.1514	22.607			22.7428	22.5822	23.0567	22.8172	22.9262	22.5894	23.0366	22.7241	22.7613	22.6914
PROT_0807	23.2578	23.332	23.8613	23.5012	23.5192	23.7125	23.8851	23.4778	23.7905	23.7061	23.6383	23.4186	23.438	23.4449	23.7773	23.337	23.8746	23.4204	23.4951	23.2051
PROT_0808	24.5781	24.6076	24.5171	24.6055	24.6325	24.8052	24.5294	24.8899	24.5421	24.8515	24.5123	25.0622	24.5808	24.7257	24.8129	24.4468	24.8397	24.9687	24.8164	24.4236
PROT_0809	22.3538	22.3299	22.5573	22.0048	22.1562	22.1733	22.9872	21.9996	22.1737	22.0501	22.5849	22.1375	22.7446	22.0527	22.4662	21.8227	22.4377	21.5889	22.4881	21.8971
PROT_0810	22.6009	22.9798	23.2837	22.5314	22.4608	22.6712	22.7434	22.474	22.4367	22.434	22.6728	22.7487	22.3549	22.7982	22.8035	22.4752	23.0106	22.9086	22.9023	23.0343
PROT_0811	19.5419	19.6426	19.4789	19.7574	19.94	19.3427	19.6925	19.486	19.2215	19.5312	20.0125		19.759	18.9234		19.084	20.5203	20.3864		19.7367
PROT_0812	21.7484	21.7385	22.2959	21.0895	22.1707	21.4292	21.5491	21.3306	22.3174	21.6145	21.6033	21.9739	22.0086		21.8513	21.2476	22.0723	21.3893	21.7446	21.2717
PROT_0813	19.7717		19.883	20.1024	20.3482	19.7689	19.8547	20.0477	19.798		20.2659	20.1616		20.3783		19.3307	20.2246	20.0605		19.8478
PROT_0814	25.5922	25.4127	25.684	25.6017	25.7244	25.4021	25.5086	25.5575	25.838	25.2143	25.4956	25.4078	25.4397	25.3384	25.6004	25.2129	25.3199	25.4729	25.5317	25.4332
PROT_0815	22.631	22.7209	22.7209	22.3065	22.7407	22.4531	22.3086	22.2134	23.0262	22.3135	22.7099	22.7143	22.3296	22.7546	23.0034	22.8276	22.6902	22.5794	22.2907	22.907
PROT_0816	22.5633	22.8983	22.4406	22.9679	22.6154	22.2163	22.7689	22.4523	22.4806	22.4177		22.6791	22.5597	22.741	23.0761	22.6009	22.7704	23.2351	22.8161	22.4675
PROT_0817	24.1425	24.2858	24.3785	24.581	24.4091	23.9703	24.1429	24.0775	23.8547	24.2653	24.5508	24.4625	24.4004	24.545	23.9486	24.0193	24.6387	24.1554	24.1128	24.3426
PROT_0818	22.441	22.7895	22.567	22.598	22.9609	22.7021	22.7851	22.5967	22.578	22.1667	22.5452	22.871	22.9387	22.5251	22.7988	22.3895	22.8067	22.6503	22.7257	22.7978
PROT_0819	28.3809	28.318	28.2216	28.3515	28.2247	28.3146	28.1979	28.3288	28.3004	28.413	28.3646	28.6415	28.487	28.4812	28.6207	28.3012	28.3557	28.3986	28.1571	28.0654
PROT_0820	25.5051	25.6458	25.454	25.4537	25.4769	25.5776	25.5406	25.5289	25.3012	25.6532	25.3724	25.6946	25.412	25.4564	25.3109	25.7612	25.3357	25.6654	25.0233	25.3566
PROT_0821	21.6852	21.8913	21.8811	22.2146	21.7448	22.0417	21.8631	21.8896	22.0618	22.1945	21.7703	22.2899	22.2913	21.9028	22.2351	21.4844	21.6241	21.9579	21.8878	21.8372
PROT_0822	21.833	21.8563	22.2798	21.7306	21.5329	21.8286		21.4295	21.5904	21.8828	21.5771	21.6542	21.5	21.5086	22.4038	22.0652	21.6974	21.5916	21.8412	21.5081
PROT_0823	26.7667	27.2446	27.1667	27.2561	27.0355	26.9993	27.2836	26.9405	27.0837	26.9003	26.8462		26.5666	26.9622	26.9506	26.9728	26.9698	27.048	27.0159	27.0366
PROT_0824	24.5429	24.2831	24.6509	24.2397	24.3047	24.3404	24.5082	24.1591	24.6188	24.4339	24.202	24.2896	24.3295	24.4129	24.3838	24.2896	24.8366	24.5586	24.5169	24.4868
PROT_0825	23.6535	23.4492	23.9263	23.283	23.2918	23.6122	23.41	23.4692	23.5611	23.2156	23.3566	22.9699	23.0871	23.3873	23.2988	22.9683	23.1461	23.7235	22.9821	23.0831
PROT_0826	26.4555	26.4376	26.5569	26.3861	26.5986	26.3151	26.7467	26.4955	26.8413	26.4675		26.6551	26.8811	26.6394	26.7562	26.4371	26.7304	26.3595	26.5634	26.4783
PROT_0827	24.2745	24.2729	24.4095	24.0387	24.3247	23.8291	23.7658	24.1185	23.236	23.5185	23.6145	23.249	23.9811	23.4717	24.3027	24.135	24.3194	24.1545	23.995	24.0783
PROT_0828	22.5228	21.6861	22.2198	22.4505	21.8713	22.1249	22.1969	22.1182	22.2553	21.9632	22.2659		22.6599	22.4418	22.5093	21.9756	22.3767	22.2701	21.9023	21.983
PROT_0829		18.9011		18.4566	18.1717		19.3192	18.7878				18.8702	18.9006	17.836	18.2458					18.233
PROT_0830	25.4046	25.221	25.7221	25.0502	25.0395	25.1727	24.9638	25.0248	25.1457	25.1331	25.2239	25.1826	25.0469	25.1202	25.2002	25.1339	25.3668	25.3496	25.2297	25.1502
PROT_0831	24.9052	25.4681	24.8786	25.3781	25.0626	25.2064	25.094	25.3556	25.6012	25.5411	25.5196	25.5297	25.2896	25.2156	25.3787	25.1513	25.2177	25.332	25.2159	25.1742
PROT_0832	18.8454	19.4897		18.5065	17.9637	18.6199		19.1162	18.5013			18.7073	18.6649							
PROT_0833	19.2675	19.9106	18.5599	19.1253	19.685	19.5547	19.7234	19.2073	19.216	19.4924		20.2932				19.737	19.5522	19.5923	19.0455	19.3769
PROT_0834	23.4066	23.4227	23.5107	23.3151	22.7743	23.5754	23.0452	23.6446	23.7303	23.688	23.1866	23.1663	23.4028	23.0568	23.3978	23.3785	23.6229	23.4881	23.646	23.3983
PROT_0835														16.6869						
PROT_0836	20.4002	19.8207	19.9921	20.02	19.5196		19.1902			20.3303			19.3415	19.6128	19.8024	19.7945	19.7009	19.6501		19.7011
PROT_0837	19.1099	19.7937	19.8445		19.8973	20.0031		19.5983	19.6404	19.6106		20.1919	20.3274	20.0563	19.5589	19.2791	19.8422	19.6582	20.1966	19.7472
PROT_0838	22.8415	23.2653	23.1882	22.8301	22.4725	22.21	22.5953	22.9501	22.65	22.358	23.093	22.6503	22.3584	22.6588	22.9188	22.6204	22.8148	22.8139	22.4138	22.899
PROT_0839	26.8471	26.7614	27.027	26.6969	26.5525	26.3328	26.6021	26.4149	26.6963	26.7894	26.7026		26.3257	26.2334	26.7334	26.498	26.6401	26.182	26.7676	26.376
PROT_0840	21.5453	22.0529	21.9694	22.1517	20.9974	21.1658	21.1513		21.6748		21.6274	21.8772	21.7869	22.0594	21.8594	21.9815	21.5601	22.2908	21.3118	22.2171
PROT_0841	21.7202	21.0304	21.0755	20.6637	20.932	20.6858	21.0234	20.5534	20.4063	20.5397	19.6177	20.3307		20.8157	21.2876	21.0119	21.4266	20.9658	20.791	21.2011
PROT_0842	21.2264	21.5151	22.111	21.9629	22.4465	21.4519	21.7559	22.3351	21.5521	22.1462	21.6071	22.1351	21.7042	22.5971	22.2014	22.1396	22.0644	22.1293	22.1735	22.1695
PROT_0843	27.6231	27.4379	27.6041	27.4575	27.1806	26.8405		26.7602	27.6774	27.8716	27.5324	27.7778	27.5292	27.6868	27.3767	27.4826	27.8412	27.6658	27.4973	27.6861
PROT_0844	22.4409	22.7914	23.0556	22.7783	22.5971	22.9578	22.8716	22.7915	22.7303	22.9012	23.0408	22.873	22.6881	22.8744	23.1868	23.0673	22.7748	22.6202	22.7183	22.7033
PROT_0845	19.645	18.8292					18.2681	18.3053	18.8066	19.4228			18.4252	18.2907			19.1086	18.3992		
PROT_0846	25.0452	25.6823	25.1563	25.347	25.2078	25.3338	25.0714	25.3325	24.9978	25.4234	25.2379	25.6122	24.8081	25.5164	24.7596	25.2252	24.7236	25.4566	25.1107	25.4145
PROT_0847																				
PROT_0848	18.4676	18.7844			18.5895	18.2791					18.9301			19.0298	19.2512		18.8664	18.812	18.6596	
PROT_0849	23.3717	23.8707	23.4329	23.5537	23.2229	23.6031	23.703	23.6008	23.3292	23.3589	22.9477	23.5019	23.7194	23.3363	23.6277	23.6783	23.608	23.5834	23.3135	23.5333
PROT_0850	22.1539	21.9291	22.3323	21.9945	22.1764	21.4456	22.3303	22.3771	22.4652	22.2023	22.1938	22.2473	21.7325	22.0654	22.4409	21.9063	21.9472	21.9181	22.0466	22.3146
PROT_0851	23.73	24.3213	23.9402	23.8977	23.7876	23.9242	23.7212	23.9077	24.0709	23.7963	23.4163	23.6259	23.6158	24.0024	24.0145	23.8036	23.6274	24.2564	23.8063	23.7808
PROT_0852	21.1315	20.8177	21.1262	20.3258	21.1342	21.1655	20.7176	20.6018	21.1522	20.7186	20.7339	20.7648	21.3498	20.9339	20.908	20.6397	20.5648	20.7556	20.8285	20.3201
PROT_0853	26.4247	26.4229	26.8259	26.2833	26.5768	26.4785	26.8889	26.1665	26.5097	26.5122	26.7508	26.5623	26.6911	26.4661	26.436	26.156	26.414	26.4898	26.7198	26.3018
PROT_0854	22.6376	22.4188	23.0227	22.3972	22.8346	22.8291	23.0862	22.4317	22.9654	22.869	22.8786	22.6576	22.9774	22.6917	23.1313	22.6045	23.1668	22.7751	23.2378	22.7045
PROT_0855	24.2839	24.7946	24.711	24.7873	24.7545	24.4758	24.6181	24.442	24.7544	24.7634	24.4649	24.7005	24.242	24.6419	24.4023	24.2067	24.6005	24.5391	24.3042	25.0347
PROT_0856	21.5117	21.6565	21.9358	21.4727	21.521	21.5551	22.0537	21.6788	21.2394	21.8159	21.9059	22.235	21.4625	21.8761	21.9297		22.0353	21.9036	21.6875	21.6741
PROT_0857	24.0301	24.2273	24.3919	23.4992	24.2477	24.1569	24.1878	23.9497	24.2397	23.901	24.3499	23.9281	23.9626	24.0712	24.3776	23.6345	24.0498	23.7339	24.3651	23.6446
PROT_0858	21.9673	22.3735	22.6531	22.4202	22.6623	22.8981	22.2971	22.5785	22.525	22.1105	22.5477	22.1944	22.82	22.8169	22.7656	22.2617	22.563	22.5093	22.4116	22.5927
PROT_0859	19.0015			19.8793	19.1177			18.4995		19.4578	19.3953	19.2177	19.5897	19.418	18.4949			19.4881	19.3392	19.2245
