protein_id	WT1_t1	WT1_t2	HetEd1_t1	HetEd1_t2	HomEd1_t1	HomEd1_t2	HetRev1_t1	HetRev1_t2	HomRev1_t1	HomRev1_t2	WT2_t1	WT2_t2	HetEd2_t1	HetEd2_t2	HomEd2_t1	HomEd2_t2	HetRev2_t1	HetRev2_t2	HomRev2_t1	HomRev2_t2	WT3_t1	WT3_t2	HetEd3_t1	HetEd3_t2	HomEd3_t1	HomEd3_t2	HetRev3_t1	HetRev3_t2	HomRev3_t1	HomRev3_t2
PROT_0364	18.9511	19.5593							19.4729	19.7829		19.7287		18.9095	19.6081		19.4188	19.8685	19.8184		19.8507	19.334	19.5384	20.1044			19.6913	19.8438		19.5455
PROT_0365	21.8038	21.9528	21.4147	21.5699	21.6359	21.2509	21.9328	22.0341	21.8511	21.654	21.7109	21.9905	21.8189	21.7273	22.1007	21.9732	21.5775	21.8525	21.9954	21.8923		21.7656	21.8153	21.514	21.9975	21.8816		21.7573	21.8776	21.7999
PROT_0366	18.6087	18.4785	18.7558		19.4688	17.3815		18.7718							18.0741												18.1291			
PROT_0367	26.639	26.4371	26.321	26.5002	26.7968	26.7796	26.7435	26.789	26.352	25.8492	26.425	26.5089	26.678	26.6808	26.3842	26.743	26.7702	26.7329	26.6673	26.7404	26.4248	26.6293	26.6544	26.5643	26.5478	26.8554	27.4325	27.0241	26.8326	26.926
PROT_0368	23.5577	23.895	23.577	23.386	24.2953	23.9631	23.817	23.6134	23.2754	23.6275	23.4115	23.2927	23.981	23.7498	23.4145	23.4352	23.5591	23.8518	23.6759	23.7568		23.258	23.7727	23.684	23.5226	23.8268	23.5081	23.744	23.6894	23.8505
PROT_0369	21.1907	21.0769	21.5085	21.0901	21.6055	21.054	21.2504	22.2213	21.3646	21.2379	21.604	21.9597	21.0612	21.6742	20.9087	21.4994	21.4242	21.4145	21.3433	21.4422	21.2708	21.131	21.1811	21.1991	21.011	20.9693	20.9758	21.4083	21.2606	20.9729
PROT_0370	26.7683	27.04	27.3162			27.4749	26.9431	27.0147	27.2015	27.1162	27.201	27.3369	27.0007	27.2364	27.1331	27.3379	27.2327	27.4534	27.0684	27.0909	27.4153	27.0592	27.0389	27.0988	27.421	27.7128	27.3007	27.0117	27.2273	27.3668
PROT_0371	23.7539	23.8018	23.4841	23.6407	23.9988	23.6254	24.1506	23.6038	23.5642	23.6456	23.4144	23.7223	23.7963	23.6355	23.8603	23.4041	23.503	24.0042	23.4031	23.6301	24.1289	23.624	23.6956	23.8567	23.7625	23.6322	23.6557	23.83	23.692	23.4015
PROT_0372	25.2483	25.0292	25.3717	25.1517	24.8052	25.2235	24.9788	24.7815	25.2198	25.225	24.597	25.1601	25.427	24.943	25.2324	25.3261	24.9545	25.2082	25.1768	24.9956	25.3704	25.179	25.2943	25.1199	25.0432	24.9268	25.1679	25.1425	24.9205	25.4089
PROT_0373	17.9185			18.1085		18.9949		17.9518					18.5056				18.5767	18.945				17.9645	18.5459	19.1879	18.637		18.6901			18.443
PROT_0374	21.0477		21.8862	21.9835	21.9038	22.3361	21.249	21.406	21.839	21.5922	21.3738	22.0515	21.891	21.1895	21.9709	21.2005	21.6806	21.9106	21.4679		21.5254	21.5264	21.5987	21.9092	21.7293	21.7227	21.7092	20.8826	21.5615	21.5324
PROT_0375	20.4792		20.8875	21.1407	20.8872		21.1876	20.5958	21.0673	20.9798	20.8297	20.8911	20.9933	20.8618		21.3831		21.0233	20.9981	20.8747	21.1332	20.9303	20.6472		20.9688	20.6752	21.1503	20.8607		20.9744
PROT_0376	25.7684	26.0836	26.0463	25.9942	26.3381	26.0935	25.9153	26.1925	25.7265	25.9394	26.0348	25.9943	26.0514	26.2326	25.8241	26.0169	26.1326	26.0167	26.099	26.1111	25.9783	26.2795	25.7577	25.6556	25.7987	26.3022	25.8767	25.9214	26.1223	25.9426
PROT_0377	24.6554	24.9869	25.0778		25.2939	24.7054	25.0377	24.7307	24.82	24.9742	24.8482	25.0636	24.9729	24.7944	24.7776	24.9192	24.8096	25.0109	25.0814	24.784	24.777	24.9467		24.6802	24.9904	24.8159	24.9856	25.1826	25.0948	24.991
PROT_0378	23.9197	24.0408	24.1272	23.9163	24.4081	23.7738	24.1052	24.1163	24.2482	24.4499	24.4336	23.8297	23.9455	24.0115	24.4408	24.2705	23.971	24.0486	23.7369	24.2359	23.8753	24.0556	23.9894	24.1285	23.8209	24.4348	24.2414	23.8914	24.1029	24.1232
PROT_0379	20.8021	20.4431	20.3685	20.3279	20.4969	21.0825	20.6295	20.8467	20.9382	20.6629	20.5556	20.2232	21.1896	20.4372	20.8555	20.7076	20.799		20.2439	20.573			20.3281	20.9045		20.9723	20.939	20.4559	20.9807	20.578
PROT_0380	26.4042	25.9009	26.867	26.4398	26.383	26.3616	26.1362	25.8811	26.4478	26.8009	26.0001	26.1951	26.3275	26.1847	26.4193	26.2331	26.0352	26.3737	26.8002	26.3824	26.5442	25.9335	26.2504	26.6553	26.6187	25.9329	26.5788	26.4791	26.2364	26.537
PROT_0381		19.4965	18.7592	18.2508		18.8147	19.5588	19.2343	18.7733		19.2452		19.1258	18.321	18.879	18.2221					19.3564		19.1139			18.1096			18.9109	
PROT_0382		21.1478	20.669	20.7375	20.6354	21.1017	19.9313	21.1752	20.651	19.947	20.8267	20.8522	21.2467	20.6689	20.3008	20.8489	20.9784	20.6778	20.3144	21.3338	20.5376	20.3618	21.2127	21.5915	20.6658	21.0024	20.666	20.2096	20.4811	
PROT_0383	22.0534		22.3674	21.4244	22.1794	22.8044	21.6761	22.2226	22.5407	22.9123	21.8243	22.473	21.8825	22.3335	21.8049	22.3527	21.8565	21.8178	22.1367	21.914	22.1439	21.9173	22.2247	22.4197	22.6831	22.428	22.0338	21.9834	22.4626	22.0042
PROT_0384	22.0413	21.972	22.0954	21.9546	22.7647	22.6379	22.0116	21.8544	22.5977	21.5163	22.2771	23.271	21.8123	22.2309	22.149	21.8167	21.9414	22.6947	22.1318	22.3661	22.6094	22.1273	22.0003		22.5197	22.2605	22.3092	21.9625	21.9822	22.7023
PROT_0385	25.6089	25.54	25.0193	25.6404	25.9958	25.1304	25.4853	25.4894	25.4576	25.4061	25.3967	25.3165	25.5022	25.3105	25.1361	25.4047	25.613	25.1231	25.5174	25.3783	25.2982	25.2764	25.5934	24.8682	25.7385	25.9827	25.2766	25.381	25.5053	25.3737
PROT_0386	23.3499	22.7138	22.6037	22.6113	23.3459	23.0916	22.8487	22.9911	23.1873	23.2962	24.1368	23.5769	23.104	23.2065	22.7432	23.0471	22.9958	23.0791	23.0505	23.1587	22.8977	22.8739	22.9899	22.7532	23.08	22.9384	22.7027	23.6953	22.9612	22.8457
PROT_0387	26.5838	26.4251	26.4691	26.3845	26.2475	26.4475	26.5776	26.2673	26.1912	26.5264	26.3621	26.4197	26.5168	26.2452	26.1937	26.4101	26.2781	26.1847	26.3179	26.1584	26.3192	26.443	26.2141	26.0674	26.3924	26.6456	26.0516	26.2201	26.153	26.295
PROT_0388	19.4943		19.7883	18.6748				20.2488		19.8919	19.2037			19.3441	19.5155	19.4658	19.4894		19.2369	19.1107	19.1978	18.405	18.8323	19.6497	19.7578	19.2862			19.3908	20.4502
PROT_0389	22.6402	22.3686	22.3711	22.5098	22.8644	22.2696	22.2395	22.5854	22.0298	23.1592	22.6221	22.3521	22.4012		22.4224	22.4378	22.5304	22.2446	22.5538	22.426	22.8863	22.8856	22.1339	22.7827	22.3683	22.6258	22.5107	22.0896	22.4111	22.3703
PROT_0390	25.6793	26.291	26.5011	26.4194	27.8089	27.1126	26.6021	26.9053	26.0197	25.7664	25.7594	26.0195	26.6537	26.8496	27.0724	27.5137	26.626	26.8825	25.9564	26.2552	26.0255	25.9649	26.5148	26.2274	27.5485	27.5444	26.8115	26.6436	24.8067	24.8519
PROT_0391	19.3895	19.8899		20.548	20.4767		20.458	20.2437	20.0894	19.7947	19.6338	19.9794	20.2944		20.2286	19.9572		20.3678	19.7839	20.0411	19.8371	20.708	20.156	21.1363		20.9127	19.9673	20.4956	19.7833	20.6603
PROT_0392	21.598	21.8442	21.4638	21.3403	21.4496	21.827	21.5501	21.401	21.4361		21.6008	21.6883	21.0152	21.3768	21.4258	21.8925	21.6401	21.881	21.4707	21.6324	21.7916	21.7802	21.1989		21.7625	21.7258	21.4927	21.6745	21.5152	21.7453
PROT_0393		20.9387		21.2052	21.2961	21.1286	20.8621	21.0648	21.2859	20.9288	20.6112	21.1233	21.377	20.5482	20.8855	21.2486	20.8581	21.3713	20.9161	20.5087	21.0063	20.4976	21.388	21.3229	20.836	21.3751	21.0869	20.6076	21.2145	21.0561
PROT_0394	26.1647	26.0555	25.843	25.971	26.0292	25.6972	25.7204	26.1158	25.8501	25.9265	25.9436	25.8467	26.1562	25.8229	25.9307	26.2368	26.3397	26.2014	26.2458	26.5223	25.9339	26.1062	26.1574	26.121	26.1049	26.1481	25.7821		25.9409	25.8882
PROT_0395	24.8276	25.1238	24.8089	24.9607	25.0375	24.753	24.8415	25.0231	25.1803	24.9798	24.1032	24.2509	24.6222	24.7371	24.831	24.7971	24.6902	24.921	24.6562	25.2252	24.9898	24.3855	24.7046	24.8287	24.8695	25.0757	24.9409	24.909	24.7781	24.8609
PROT_0396	19.0208		18.7924		19.5357	18.862	19.1958	19.2576			19.3774				18.5141	19.1206	19.2621		18.8633	18.4889		18.5599		18.9395				18.9602		
PROT_0397	20.5503	21.2668	20.9239	20.7792	21.215	21.0719	20.6723	20.6247	20.7862	20.6488	21.075	21.0653	21.1972	21.0285	20.6409	20.5278			20.8398	20.9874	21.0954	21.0383	20.6904	20.945	20.9685	21.3223	21.0049	20.6068	21.8382	21.334
PROT_0398	25.2331	25.4178	25.1882	25.3178	25.5149	25.2897	25.1527	25.4722	25.2779	25.5855	24.8998	25.0466	25.3463	25.3317	25.2055	25.2917	25.2069	25.1572	25.3	25.5362	25.4464	25.5292	25.215	25.4007	25.1187		25.2024	25.289	25.4724	25.1558
PROT_0399	24.6409	24.8694	24.6771	24.6577	24.9524	24.7202	24.6992		24.619	24.5923	24.422	24.8663	24.6586	24.5163	24.598	24.5428	24.739	24.619	24.4485	25.1341	25.2213	25.1046	24.5788	25.036	24.6468	25.1436	24.5594	24.5335	24.6818	
PROT_0400	30.5703	30.4212	30.4073	30.4724	30.8175	30.2341	30.5152	30.4339	30.088	30.396	30.4203	30.1787	30.7255	30.6969	30.1491	30.4513	30.4743	30.4055	30.5509	30.4952	30.3439	30.5446	30.2959	30.3405	30.5615	30.6538	30.3908	30.304	30.9133	30.5001
PROT_0401	24.6816	24.4522	24.941	24.5808	24.7317	25.1603	24.731	24.8223	24.7147	24.3652	24.518	24.9292	24.7951	24.5291	24.9989	24.7789	24.7137	24.9725	24.7047	24.7879	24.9686	24.5631	24.6066	24.7588	24.8859	24.5388	24.6126	24.835	24.6607	24.7233
PROT_0402	22.353	22.439	22.4633	22.4028	22.6332	22.449	22.1039	22.455	22.4467	22.1331	22.317	22.5434	22.2293	22.311	22.4265	22.2891	22.109	22.8949	22.2743	22.504	22.4089	22.4869	21.9797	22.473	22.3268	22.1895	22.2548	22.0322	22.1559	22.6
PROT_0403	24.6308	24.3413	24.4472	24.5703	24.5533	24.4071	24.9453	24.4428	24.3603	24.7235	24.5543	24.7767	24.507	24.4251	24.634	24.7705	24.4638	24.7085	24.9732	24.6177	24.5494	24.6451	24.3418	24.6301	24.8021	24.6992	24.5419	24.6824	24.8323	24.3679
PROT_0404	24.9584	24.8911	24.7949	24.9261	25.2389	25.123	24.661	25.1874	24.8065	25.0501	25.1391	24.6379		25.0856	24.6316	24.9911	25.0023	24.8478	24.7097	25.0786	25.1559	24.939	24.8871		25.0193	25.1345	24.9054	24.6789	25.014	24.8343
PROT_0405	21.2267	21.041	21.0937	20.4311	20.5735	20.48	20.4653	20.6963	20.0648	20.6591	20.8582	21.1826	21.2081	20.7209	20.4577	21.4041	20.5402	20.9768	20.8738	20.2879	20.7674	20.7942	20.6237	20.7489	21.7973	20.6403	21.0242	20.1461		20.6749
PROT_0406	22.1055	21.6021	22.3119	21.9165	21.9833	22.232	22.4969	22.3071	22.1716	22.1865	21.8378	21.6547	22.2042	21.8976	22.1526	21.331	22.0562	22.5812	22.0035	21.7246	21.2965	21.6999	22.2996	21.8218	22.3653	22.0415	22.2158	22.4013	21.8496	21.9065
PROT_0407		21.4252	20.9571	20.9951	21.3249	21.3052	21.0899	21.7565	21.0434		21.4755	20.7213	21.0105	21.3233	20.961	20.6516	21.611	21.1096	22.2128		21.0241	20.8832	20.8733	20.9472	21.3341		20.8434	20.8776	21.015	20.9386
PROT_0408	20.1549	20.514	20.7932	21.133	21.2823	20.5786	20.2911	21.0489	20.6505	21.0605	20.7271	21.0992	20.6246	21.0624	20.4367	19.9207	20.4407	20.3278	20.2002	20.7701		20.1903	20.3267	21.3913	20.205	21.1159		20.7966	21.1322	19.9214
PROT_0409	26.0358	26.4283	26.5452	26.574	26.3909	26.2393	26.7011	26.2942	26.3511	26.5494	26.3014	26.6513	26.3976	26.7583	26.6138	26.5706	26.5272	26.7172	26.4258	26.2896	26.3534	26.2478	26.0231	26.5734	26.4543	26.687	26.3898	26.336	26.1022	26.336
PROT_0410	20.2639		20.2337		19.7251	19.6987	20.1874		19.6913	19.1665	20.5409	19.5286	19.6025	20.2675	20.1525	19.4586	19.9559	20.4077		19.9005		19.5543	19.9245	19.8511	19.8673	19.8544	20.8234	19.8634	20.1767	19.2314
PROT_0411	22.9508	22.618	22.4353	22.6027	22.6644	22.4573	22.546	22.082	22.8403	22.7385	22.2253	22.7935	22.5656	22.444		22.4855	22.1811	22.7653	22.0581	22.3099	22.7456	22.8062	22.3212	22.7813	22.7093	22.8056	22.5602	22.9966	22.8213	22.5649
PROT_0412	22.4686	22.8014	22.6702	23.0182	22.9329	22.8674	23.0949		23.1174	22.5548	22.878	22.9472	22.7829	22.3404	22.9695	22.6984	22.2528	23.0524	22.4253	22.4125	22.8497	22.6885	22.7834	23.0775	22.552	22.6519	22.4849	23.0518	23.0498	22.9254
PROT_0413			19.7154		19.1878	18.4628			19.4679	20.2899	19.1731	18.9009				19.3741		19.8119	19.4483			19.5386		19.4311	20.1542	19.9123		19.0019		19.4298
PROT_0414	23.0927	23.2434	23.317	23.0506	23.4309	23.0478	23.1023	22.8684	23.2391	23.0674	23.6219	23.6613	23.3218	23.4418	23.2989	22.8324	23.5362	23.3141	23.4567	23.604	23.3002	23.0011	23.1354	23.3806	23.293	23.636	23.4022	22.9845	23.405	23.2929
PROT_0415	23.6082	23.6634	23.6173	23.6098	23.8041	23.7755	23.5081	23.4592	23.8292	23.4903	23.475	23.7125	23.2434	23.5231	23.2971	23.4564	23.4928	23.3711	23.7225	23.8357	23.7667	23.4113	23.4664	23.8049	23.936	24.0235	23.4716	23.5487	23.7597	23.9515
PROT_0416	23.406	23.4558	23.306	23.2868	23.5039	22.982	22.9233	23.3757	23.7948	23.2833	23.0246	23.4298	23.5987	22.7405	22.9971	23.527	23.0754	22.9946	23.0721	23.0739	23.1019	23.6526	22.8669	23.0086	23.3949	23.0872	23.3884	23.1519	23.0992	23.8175
PROT_0417	22.4524	21.981	22.1845	22.3639	22.1222	22.2788	22.0355	22.4748	22.3455	22.2176	22.0864	22.2946	22.2376	22.2116	22.4327	22.3807	22.3358	22.2859	22.4277	21.908	22.1721		22.1633	22.5785	22.7122	22.2992	22.8417	22.1423	21.9141	21.7777
PROT_0418	25.8705	25.6527	26.2697	26.1086	26.2281	25.9705	26.1372	26.0397	25.8192	25.8996	25.9992	25.8555	26.3436	25.8316	25.8382	26.128	25.7584	25.7341	26.0515	25.9667	25.9258	26.0186	25.9246	25.822	26.2628	26.4783	25.9534	25.8895	25.9896	26.0001
PROT_0419	23.9093	23.2732	24.1375	23.8882	23.4394	23.6597	24.0489		23.9527	23.8652	23.915	24.3734	23.9335	23.3919	23.9273	24.0094	23.5286	23.8657	24.1877	23.864	24.2734	23.726	23.7971	23.6554	24.0155	23.5357	24.358	24.0393	23.8997	24.0838
PROT_0420	30.0624	29.8249	29.7982	30.2634	29.8499	29.8943	30.4382	30.0506	29.9951	30.3205	29.7217	29.5042	29.9898		29.6562	30.1792	29.8598	29.8007	30.2998	29.9957	29.7631	29.9783	29.9378	29.9766	30.2477		29.9271	29.8892	29.5952	
PROT_0421	27.6173	27.8509	28.0284	27.8409	28.0574	28.0958	27.6543	27.7584	27.6943	27.7419	27.9298	27.7619	27.5827	27.8676	27.8203	27.7116	27.8903	27.9713	27.7554	27.7851	27.8654	27.5113	27.7907	28.1874		27.88	28.0489	27.6086	27.7188	27.6622
PROT_0422	25.8953	25.982		26.3012	26.1161	26.4787	26.2022	26.164	26.2596	26.0672	26.3104	26.3925	26.2244	26.2648	26.4276	26.3483	25.8743	26.6525	26.1359	25.9675	26.6469	26.3555	26.3874	26.5292	26.2541	26.2217	26.1978	26.0169	26.1875	26.4662
PROT_0423	21.3651	21.3149	21.5764	21.3853	21.5551	21.4739	21.0927	21.4715	21.6904	21.5495		21.0727	21.6499	21.3023	20.9312		21.1683		21.4504	21.0262	21.7411	21.2077	20.8725		21.4731	21.2411	21.2666	20.586	21.0967	21.6211
PROT_0424	20.6931	20.8296	20.7898	20.4511	21.0438	21.2358	20.9923	20.2863	20.459	21.3697	20.6119	20.9353	20.4716	20.7727	20.8034	21.0977	20.4832	20.7293	20.5115		19.8074	19.8981	20.7202	20.6844	20.8039	21.4401	20.649	20.9009	21.0577	20.942
PROT_0425	24.7994	24.9483	24.7244	24.3803	25.0391	24.7695	24.4995	24.6029	24.8962	24.6224	24.7859	24.723	24.4365	25.1147	24.543	24.7556	25.0171	24.86	24.6106	24.9353	24.9252	24.7737	25.1206	24.8598	24.5638	25.1387	24.7891	24.4751	24.4268	24.9346
PROT_0426	27.3781	27.1414	26.9267	27.1849	27.3374	27.1487	27.1456	27.467	26.9979	27.2769	26.9311	26.9821	27.1559	26.8592	27.0855	27.2952	27.5778	27.623	27.1345	27.5158	27.0678	27.458	27.2526	27.1049	27.0193	27.4969	27.0854	27.3593	27.2836	27.2147
PROT_0427	22.906	23.1622	22.7979	23.1938	23.2418	22.8429	23.0758	22.8367	23.1684	22.8168	22.9911	23.2025	23.4077	23.378	23.1322	23.3553	22.9996	23.4979	23.1847	23.1287	23.1964	23.009	23.6757	23.1687	23.0672	23.2562	22.6056	23.2063	23.3773	22.6922
PROT_0428	22.2773	22.7353	22.5036	22.5304	22.049	22.3324	22.1937	22.4895	22.4203	22.636	22.423	22.5795	22.7333	22.1719		22.5756	22.4416	22.2721	22.3092	22.4874	22.5182	22.0992	22.4436	22.3155	22.7749	22.4499	21.6951	21.9733	22.6145	22.0294
PROT_0429	22.5628	22.8459	22.7088	22.1834	23.0066	22.6588	22.9323	22.6815	22.4273	22.7556	22.154	22.4228	23.0397	22.5112	22.6514	22.6924	22.5471	22.8678	22.5143	22.2252	22.4127	22.4425	22.2705	22.2958	22.3468	23.1083		22.6845	22.8415	22.4147
PROT_0430	22.1598	22.2068	22.9613	22.1693	22.3871		22.3165	22.4889	22.1557	21.9515	22.1759	22.186	22.4342	22.6587	21.7237	22.244	22.1794	22.4075	22.301	22.6964	22.6382	22.1568	22.173	22.4945	22.0418	22.4067	22.3178	21.7972	22.4525	22.1032
PROT_0431	22.886	22.7128	22.445	22.4816	22.7889	22.4186		22.1727	22.3244	22.659	22.4792	22.2306	22.3875	22.3014	21.9417	22.8539	22.1439	22.6127	22.4297	23.0272	22.5516	22.8626	22.4393	22.5192	22.4255	22.6807	22.0481	22.2401	22.989	22.0769
PROT_0432					20.6714		20.2689	19.5751	20.5793	19.8044	20.7088	20.7329	20.3786	20.3048		20.2554	20.6622		21.3382				19.0533	20.0747	20.6888	20.3152	20.1561		19.8449	20.4526
PROT_0433	23.2475	22.7054	24.0725	24.0128	23.0708	22.9108	22.8777	22.6842	22.2875	22.6029	22.4084	22.509	22.9148	22.7542	22.3485	22.718	22.9193	22.6463	23.2776	22.8107	22.9161	22.933	22.3743	22.6589	22.7146	22.527	22.6606	23.0788	22.5624	22.6278
PROT_0434	21.544		21.5151	22.2953	21.8055	21.8122	21.9444	21.9417	21.7783	21.9709	21.3829	21.379	22.1765	22.2497	21.8007	21.7705		22.0596	22.4168	21.8962	21.6031	21.6411	21.7136	21.7184	22.1317	21.7101	22.174	21.9964	22.3369	21.4101
PROT_0435	21.7357	21.551	21.8574	21.4537	21.7022	21.6717	21.2702	21.3875	21.4441	21.914	21.3788	21.3756	22.209	22.2567	21.5727	21.9467	22.1133	21.3722	21.944	21.7249	21.699	21.641	21.6473	21.5642	22.4529	21.9181	21.1029	21.9559	21.4007	21.7457
PROT_0436	21.5814	21.3235	20.8744	21.3069	21.7361	21.2531	21.0099	21.256	20.8849	21.0883	20.7876	21.0688	21.6602	21.4483	20.8074	21.2132	21.6383	20.7751	21.2741	21.4849	20.9936	21.1988	21.2073	20.6556	21.1573	21.6578	21.4966	21.5852	21.0555	20.9836
PROT_0437		26.3573	26.5397	26.2512	26.4389	26.2376	26.3094	26.0743	26.1493	26.4249	26.0986	26.2349	26.5866	26.4896	25.8462	26.0851	26.2874	26.3357	26.7769	26.6366	26.3339	26.521	26.344	26.5604	26.5915	26.4026	26.2102	26.3347	26.1405	26.5676
PROT_0438	25.9468	25.97	26.1402	25.8431	26.0862	26.0147	25.8083	26.1619	26.453	25.8428	25.9415	26.0771	25.667	26.0511	25.469	25.6352		26.3067	25.8714	26.1377	26.074	25.9277	25.848	26.0165	25.9367	26.0686	26.1566	25.9915	25.0237	25.5649
PROT_0439		19.781	20.0708	20.2781	20.4244	20.576	20.4678		20.4664	20.8837	19.4273	20.3621	20.8476	20.1091	19.7842	19.7257	20.8603	20.5024			20.2447	20.6297	19.591	20.1714	20.1762	20.3625		20.444		21.1389
PROT_0440		22.764	22.4319	22.0276	21.9315	22.2318	22.2614	22.5687	22.8351	22.1803	22.2066	21.5478	21.67	21.8112	21.7904	22.1607	22.2814	22.1343	22.149	22.5701	22.568	22.0724	21.9058	22.3819	22.4273	22.4758	22.0121	22.2965	22.3665	21.9351
PROT_0441	22.7624	22.4276	22.1556	22.0355	22.3687	22.197	22.8345	22.7843	22.3207	22.3931	22.8851	22.5624	22.875	22.7435	22.3103	22.5211	22.5492	22.6791	22.8014	22.6926	22.6947	22.6169	22.3322	22.7884	22.8028	22.8867	22.5022	22.4663	22.8772	22.9753
PROT_0442	25.6557	25.5133	25.5336	25.6234	25.6995	25.4469	25.3984	25.4026	25.7524	25.3851	25.3887	25.5274	25.519	25.5722	25.344	25.5003	25.4668	25.6726	25.7132	25.9311	25.6104	25.5842	25.2882	25.4146	25.7231	25.6424	25.4595	25.5704	25.2385	25.7386
PROT_0443	23.0452	23.2248	23.4314	22.9647	23.3403	23.164	23.56	22.7958	23.4091	23.0837	23.0353	23.1025	23.3552	23.0172	23.2266		22.4029	22.2638	22.0402	22.0175	22.6727	21.9527	23.0677	23.4876	23.1012	23.2754	24.1533	23.8725	23.1433	23.3687
PROT_0444	25.2675	24.805	24.7667	25.0505	25.2371	25.4712	25.2088	25.1348	25.318	25.2951	25.1372	25.3936	25.4268	25.118	25.2029	25.5573	24.7361	25.3313	25.0806	25.2329	25.0541	25.3956	25.0856	25.5224	25.2411	25.1763	25.5167	25.0938	25.2706	25.4741
PROT_0445	26.4405	25.8024	26.0908	26.2908	26.0372	25.8603	26.5079	25.9016	26.1661	26.1707	26.0993	25.9548	26.0358	25.7225	26.1358	26.1828	25.9694	25.9279	26.315	26.1583	26.1487	26.1951	26.022	25.8687	26.2876	26.37	26.2329	26.2919	26.0413	26.0913
PROT_0446	22.3676	22.0675	21.979		21.99	21.2698	21.5221	21.7828	22.4466	22.3933	22.0031	21.8971	21.8953	21.9756	22.0963	21.7696	22.64	22.13	22.4606	22.3372	22.3289	21.6875	22.5858	21.9698	22.1805	22.3371		21.543		22.2142
PROT_0447	20.9578	21.6975	21.4269	21.2664	21.2699	21.397	20.4493	20.9113	21.2107	20.9386	20.8659	21.037	21.3388	21.2393	21.0485	21.555	20.9711	20.7117	20.9731	21.3547	21.4812	21.4476	21.0064	20.926	20.6753	21.3137	20.7691	20.3782	20.7039	21.0332
PROT_0448	23.705	23.437	23.4104	24.1067	23.7393	23.5887	23.6542	24.084	23.1914	23.5061	23.4315	23.57	23.7129	23.689	23.6374	23.5687	23.1654	23.5525	23.7514	23.928	23.7543	24.1059	23.2245	23.4617	23.6902	23.6413	24.1544	24.1717	24.0885	23.8491
PROT_0449	22.0468	22.2678	22.4854	22.1523	22.4088	22.8152	22.1367	22.2083	22.2792	22.1249	22.0545	21.9226	22.1589	21.9642	22.4639	22.2481	22.2977	21.743	22.2219	22.5606	22.1297	22.5176	22.0504	22.1622	22.2664	22.6721	22.2048	22.1891	22.2333	21.9636
PROT_0450	23.2755	22.6135	22.6203	23.1008	22.7938	22.621	22.4351	22.9676		22.489	22.5257	22.8395	23.1417	22.9474	22.718	22.9505	22.6306	22.6109	22.883	22.4913	22.696	23.2689	22.5502	22.7322	23.1924	22.991	23.1954	23.1926	23.5158	23.6576
PROT_0451	26.2896	26.2561	26.5672	26.5371	26.4809	27.0331	26.5143	26.3782	26.7053	26.5034	26.2126	26.5085	26.4809	26.1826	26.7339	26.3531	26.782	26.9093	26.4606	26.5741	26.7451	26.5647	26.4591	26.3113	26.677	26.4654	26.7231	26.8431	26.5399	26.6774
PROT_0452	22.0778	21.5839	21.516	21.9105	21.6793	22.0551	22.1488	21.9106	21.9626	22.0589	21.7131	22.1486	22.1911	22.0462	21.7142	22.2592	21.9544	22.143	22.0823	21.4608	21.5299	21.3129		21.7982	22.0426	21.3358	21.771	21.9929	21.8897	22.1027
PROT_0453	25.0818	25.1223	25.2026	25.2568	24.9909	24.8602	24.8352	25.147	25.2844	25.3684	25.2466	25.0449	25.182	24.9942	24.5933	24.8481	24.9005	25.3197	25.0149	25.0466	25.0845	24.9633	24.7137	25.1035	25.2983	25.3154	24.8589	25.0325	24.9773	24.7548
PROT_0454	23.3029	23.3406	23.1614	23.8554	23.435	23.5503	23.5365		23.3523	23.2337	23.3125	23.3837	23.5496	23.2218	23.5448	23.3182	23.3039	23.4626	23.193	23.3698	23.125	23.5234	22.9868	23.599	23.3231	23.6813	23.4375	23.1383	23.1149	23.218
PROT_0455	24.6247	24.9581	24.8686	25.0699	24.9014	25.0698	24.8723	24.7535	24.9385	24.5366	24.8393	24.6634	24.931	24.7386	24.5259	24.847	24.8169	24.9594	24.8396	24.7484	24.7264	25.3042	24.5937	24.6452	25.5218	25.0902	25.0791	24.905	24.8109	24.5728
PROT_0456	20.3424	20.5521	19.9387	19.613	19.8633	20.6576	20.5846	20.4673			20.8858	20.2386	19.7713	20.3066	19.9711	20.307	19.6237		20.7595	20.4832	20.6822	20.0965	20.3321		19.9888	20.0225	20.9117	20.0261	20.217	20.395
PROT_0457	23.6884	23.0919	23.2051	22.9255	22.9635	23.1714	23.2869	23.2694	22.8905	23.2181	22.8087	23.3162	23.3427	22.9135	22.8857	22.7533	23.2405	23.1823	22.9725	23.1374	23.1434	22.8995	23.2208	23.0343	23.1888	22.7647	23.0298		23.3863	23.1159
PROT_0458				17.8669				18.2487						17.9702				18.5879		17.1052	18.1856	18.2565						17.6736		17.8582
PROT_0459	24.0743	23.8942	24.3914	23.9925	24.5018	24.3962	23.9041	24.0968	24.1156	23.6735		24.6423	24.0975	23.9605	24.1726	24.1656	24.2553	24.1186	24.1959	23.9012	24.2379	23.8585	24.1503	24.421	24.1154	24.2488	24.4403	24.2726	23.882	23.9284
