protein_id	WT1_t1	WT1_t2	HetEd1_t1	HetEd1_t2	HomEd1_t1	HomEd1_t2	HetRev1_t1	HetRev1_t2	HomRev1_t1	HomRev1_t2	WT2_t1	WT2_t2	HetEd2_t1	HetEd2_t2	HomEd2_t1	HomEd2_t2	HetRev2_t1	HetRev2_t2	HomRev2_t1	HomRev2_t2	WT3_t1	WT3_t2	HetEd3_t1	HetEd3_t2	HomEd3_t1	HomEd3_t2	HetRev3_t1	HetRev3_t2	HomRev3_t1	HomRev3_t2	WT4_t1	WT4_t2	HetEd4_t1	HetEd4_t2	HomEd4_t1	HomEd4_t2	HetRev4_t1	HetRev4_t2	HomRev4_t1	HomRev4_t2	WT5_t1	WT5_t2	HetEd5_t1	HetEd5_t2	HomEd5_t1	HomEd5_t2	HetRev5_t1	HetRev5_t2	HomRev5_t1	HomRev5_t2
PROT_0218		19.6422	19.6077	19.05	19.8924	19.6477	19.2923	19.2945	19.8459			19.1096	19.0275				19.809		20.056	18.5856		18.4375				19.4109	19.3424	19.908		19.6397			19.2469		19.1829	19.597	19.8638	19.7992		19.379		19.6839		19.2415		19.6311	19.2929	19.1609		18.5853
PROT_0219	23.1468	23.3918	22.9907	22.9001	23.4093	23.0774	23.4645	23.3137	23.4031	22.5042	23.1112	23.2065	23.1941	23.1158	23.4005	23.0955	23.326	23.3361	23.1659	22.9284	23.3653	23.0447	22.8773	22.7182	22.4301	23.4083	23.1491	22.5972	22.9955	23.3387	23.0166	22.8533	23.3157	23.121	23.2495	22.7325	22.95	22.714	23.3951	23.3423	23.1821	23.0425	23.2488	23.3269	23.4531	23.02	23.1773	23.3231	23.0271	23.1926
PROT_0220	23.704	23.6031	23.6356	24.1568	23.8295	24.1453	24.0007	23.797	24.2273	23.7952	23.7318	23.9231	23.8477	23.9501	24.1152	23.9599	23.9825	23.4736	24.1037	23.8837	23.8908	23.9846	23.5076	23.6003	23.9514	23.8496	23.7275	23.7228	24.065	23.7021	23.5311	23.899	24.0394	24.1166	23.8065	23.7712	23.9728	23.9235	24.2317	24.1347	23.7511	24.113	23.5578	23.7033	23.9564	23.7651	23.9406	23.3257	23.9705	23.6465
PROT_0221	24.1145	24.0105	24.4769	24.6399	24.3528	24.0838	24.161	24.2992	24.2844	24.3245	23.9768	23.8921	24.3378	24.2196	24.6241	24.3688	24.3129	24.7951	24.5186	24.5069		24.0881	24.3695	24.3822	24.5281	24.5387	24.3054	24.3691	24.2274	24.5773	24.2453		24.2847	24.2693	24.7342	24.4065	24.1703	24.2257		24.2147	24.1147	24.3004	24.046	24.1878	24.3871	24.0027	23.7812	24.5681	24.3364	24.4999
PROT_0222	21.2765	20.545	21.3677	21.6297	21.1091	21.0844	21.0168	21.0927	21.6606	21.6816	21.2793	20.8883	21.7951	20.9885	21.7977	21.503	21.3648	20.7673	21.0689	21.1888		21.1906	21.3222	21.1443	21.0507	20.1636	21.0704	21.0626	21.2265	21.3637	21.2073	20.9898	22.0098	20.9084	21.5173	21.1491	20.9454	21.3398		21.1667	21.1999	21.5251		20.6521		21.5421	20.9172	21.178	20.8902	20.3888
PROT_0223	21.7044	22.0212	21.6558	21.4162	21.7563	22.2192	21.797	21.6732	21.486	21.6513		22.0938	21.9255	21.5922	21.9389	21.9136	21.3777	22.0088		20.9551	21.8502	21.137	22.1253	21.4032	22.2011	21.6502	21.1238	21.4828	21.353	21.953	21.6698	21.8538	22.4475	21.572	22.0258	21.7783	21.6758	21.9347	21.6254	22.0765	21.4931	22.1576	22.099	21.3976	21.0543	21.9537	21.7178	21.6869	21.3167	22.0175
PROT_0224	24.6643	24.9689	24.8689	24.7134	24.6808		24.5699	24.4617	24.7598	24.6724	24.7026	24.5479	24.9705	24.5856	24.7471	24.704	24.9587	24.9367	24.4203	24.5615	24.8406	24.9535	24.568	24.6908	24.7507	25.0599	24.781	24.2395	24.5704	24.7619	24.9501	24.6809	24.7362	24.6131	24.472	24.5293	25.003	24.7651	24.8249	24.8384	24.8331	25.231	24.4906	24.618	24.5833	24.5688	24.7942	24.8966	24.4241	24.7515
PROT_0225	20.4575	20.164	19.7305	19.2976	19.5679	20.1569	20.3839	20.9846		20.672		20.2633	20.5031	20.2509	20.7389	20.1086	20.3676	19.8973	20.2961		20.382	20.6865	20.7003	19.6131	19.9653	20.2693	19.8037	20.5127		19.9829		20.4327	20.3504		19.8856	19.8975		20.4237		20.0538	19.9581	20.6556	20.4278	20.3116	20.0502	20.3334	20.4759	20.0926	19.9626	20.2645
PROT_0226		19.3593					18.6832				18.4444		18.4827			18.7885			18.5267	18.0606		17.2848			18.0797									19.4405			17.7158	18.4018	18.9416				19.142							
PROT_0227	23.1665	23.6101	23.4417	23.5076	23.6579	23.5767		23.8353	23.8896	23.5609	23.4404	23.5756	23.8376	23.7015	23.0035		23.4877	22.8042	23.114	22.8865	23.4039	23.3878	23.4137	23.3924	23.5171	23.3001	23.0471	23.9251	23.4964	23.426	23.1931	23.1245	23.0922		23.1708	23.2811	23.3019	23.6411	22.9065	23.15	23.4577	23.3434	23.1934	23.6474	23.2475	23.5426		23.1692	23.6357	23.3897
PROT_0228	23.6763	23.867	23.8685	23.4463	24.1232	23.5664	24.1584	24.2456		24.0307	23.7388	23.9688	24.0039	23.925	24.0888	24.0087	23.9844	23.7845	24.0156	24.0675	23.9652	24.1002	23.9405	23.9805	23.9202	23.5115	24.0608	24.0186	23.8362	24.0153	23.8146	23.9701	23.5773	23.8859	24.0953	23.7775	23.5904	24.1218	23.8495	23.9757	24.0841	23.7652	24.2027	23.7885	24.0083	23.9685	24.1258		24.0649	24.2293
PROT_0229	19.3592	19.4589		19.6813		19.9182	19.5309		20.421	19.6021	19.0394	18.8788	19.2976		19.5763	20.0846	19.9706	20.2658		20.1176	19.7139	19.7628		18.4134	19.2621		18.7996		18.9588			19.203		19.5029	18.9193		19.397	18.8882		19.32		19.99		19.6731	19.7971			19.3033	19.7965	19.2007
PROT_0230	27.9021	27.9142	27.7766	27.7305	27.9631	27.987	28.0483	28.0199	28.0184	28.0368	27.9773	27.8218	27.6215	28.0897	28.3112	28.2867	27.8935	27.7829	27.9863	27.6555	28.2057	27.7349	28.0183	27.9395	27.7956	28.0853	27.6555	27.591	28.1621	28.3981	27.7599	27.4291	27.9065	27.9621	28.0892	28.1097	27.8841	27.8477	27.7723	28.179	27.999	27.787	27.8508	27.8057	27.7622	27.992	27.96	27.7472	27.813	27.7079
PROT_0231	22.0476	21.8808	21.7112	21.8529	21.7265	21.8955	22.2037	21.3983	21.6898	21.918	21.5169	21.8612	21.5118	21.5566		21.6735	21.4468	21.9474	21.7257	20.9264	22.01	21.5876	21.4053	21.6881	21.7498	21.9648	21.967	21.5112	21.707	21.4528	21.5163	21.9595	21.3935	21.8055	21.3106	21.3736	21.4707	22.1473		21.2962	21.9684	21.7938	21.3039	21.7666	21.6867	21.7089	20.8429	21.0285	22.558	21.8668
PROT_0232	21.0058	21.6245		21.6953	21.4283	21.1484	21.329	21.354	21.6966	21.6507	21.6033	21.5796	21.3321	20.768	21.3512	21.6056	21.6838	21.8198	21.5838		21.2349	21.0361	21.1552	21.0307	21.1745	20.855	21.1387	21.5352	21.8206	21.146	21.4252	21.5423	21.2802	21.1027	22.0876			21.0086	22.0945		21.6283	21.3121	21.0143	21.0102	21.1608	20.6956	21.5883	21.4188	21.7167	21.0309
PROT_0233	26.4531	26.8647	26.5972	26.5725	26.6629	26.3469	26.7271	26.347	26.6695	26.5205	26.5409	26.8247	26.5236	26.4219	26.3534	26.4662	26.7061	26.3283	26.627	26.4079	26.6485	26.521	26.5504	26.3668	26.5594	26.6197	26.8028	26.2995	26.2702	26.2731	26.5367	26.5516	26.8512	26.4763	26.6078	26.4074	26.7574	26.5287	26.5204	26.529	26.2912	26.8499	26.4485	26.663	26.1963	26.3644	26.6302	26.549	26.453	26.7716
PROT_0234	21.4881	21.2641	21.9555	21.8639	21.9137	22.0896	21.6413	21.7678	22.0319	21.9271	21.5701	21.5586	21.781	21.9493	21.6884	21.8321	21.4117	21.8513	21.9029	21.225	21.2677		21.222	21.8987	21.2548	21.4537	20.9781	21.2268	22.0	21.4051	21.7905	21.4374	21.2364	21.2205	21.0975	21.4917	21.6559	21.0597	21.5302	21.2798	21.5214	21.333	21.3086	22.281	21.3812	21.1317	21.7771	21.8557	21.7175	21.2433
PROT_0235	21.3184	21.507	21.7536	21.642	21.2027	21.1345	21.2851	21.7118	21.3289	20.9513	21.61	21.3689	21.2691	20.8934	21.2148	21.3949	21.591		21.3005	21.3746	21.7866	21.9202	21.7126	21.1259	21.631		21.3205	20.4601	21.1349	21.6503	21.2107	21.5546	21.4505	20.7909	21.3355	21.4984	21.7322	21.6509	21.4991	21.7108	21.7967	21.9008	21.4691	21.4833	21.3435	21.4478	21.1029	21.1795	21.411	21.1477
PROT_0236	20.4135	19.8288	19.2763	20.0219		19.826	20.2673	19.3542	19.7449	19.7842	20.4389	20.0428		20.2379	19.4233		20.1246		19.9809	20.034			20.1277	19.0676		19.8744			19.9605	19.3524	20.5668	19.7889	19.9897	19.1508	20.496	19.8335	19.9982	19.8395	20.061	19.7934		19.9865	19.7052			19.9926	20.4098		19.8947	
PROT_0237	25.0542	24.7507	24.5805	24.9412	24.527	25.0331	24.7398	24.383	25.0355	24.5349	24.8107	24.9781	24.5914	24.6366	24.4701	24.8406	24.4198	24.1122	24.74	24.9975	24.7494	24.5848	24.5167	25.0653	24.1703	24.5459	24.6541	24.3101	24.8158	24.6487	24.5892	24.8879	24.4972	24.8685	24.6743	24.7023	24.9361	24.9209	24.8024	24.4673	24.1457	24.348	24.5734	24.8702	24.6427	25.1488	24.825	24.5563	24.5865	24.2965
PROT_0238	21.1307		21.0623	21.1027	21.8074	20.7566	21.0411	21.2693	21.4258	21.0744	21.079	21.3904	21.0889	21.4482	21.352	21.1025	20.9918	21.2211	21.1738	20.7798	21.2312	20.9288	20.9571	21.1128		21.2796	21.0734	21.4657	21.1977	20.8543	21.1167	20.5909	21.0279	21.5132		21.5183	20.9499	21.2949	21.8288	20.8019	21.0123	20.8067	21.1985	21.6259	21.4879	21.0299	21.4269	20.8885	21.183	20.8726
PROT_0239	25.501	25.2859	25.1349		25.3201	25.3502	25.7719	25.8568	25.5542	25.4502	25.8903	25.5424	26.7896	26.7622	25.2451	25.3659	25.4	25.615	25.927	25.4077	25.7009	25.5231	25.3253	25.9248	25.4053	25.3174	25.2304	25.6055	25.8702	25.4363	25.191	25.3948	25.7983	25.67	25.6571		25.2904	25.2579	25.4947	25.3054	25.1588	25.6436	25.3737	25.5537	25.659	25.2072	25.4603	25.2983	25.7393	25.3599
PROT_0240	21.5881	21.7245	22.839	22.7556	23.3336	23.0696	22.3181	22.2506	22.34	22.1237	22.0026	22.3661	22.1886	21.9782	21.965	22.1457	22.0136	22.1363	22.081	22.7505	22.0373		22.0168	21.9525	22.0966	21.9944	22.5167	22.6647	22.031	21.835	21.7125	22.419	22.4343	22.1144	21.9692	22.7042	21.7949	22.2369	21.8813	22.0585	21.8809	22.6509	22.0446	22.5548	22.0047	21.8965	22.1075	22.2786	22.2415	21.7944
PROT_0241	20.9595	20.7338	20.5293	20.7329	20.8566	20.8195	20.5757	20.7477	21.3211		20.9612			20.3877	21.0095	21.4396	20.7248	20.8176	20.4665	21.2314	21.0522	20.6856	20.7242	20.6092	20.4284	21.1079	21.1844	20.5091	20.9579		20.3956	20.7956	21.3575	20.8641	20.1487	20.3363	21.0618	20.6704	20.958	20.7596	20.6496		21.3717	20.5239	20.7375	20.6069	20.7552	20.7867	21.0914	21.0616
PROT_0242	26.6413	26.7828	26.4664	26.3781	26.5913	26.3778	26.4669	26.2642	26.3844	26.4886	26.338	26.9234	26.4355	26.9161	26.5682	26.4474	26.3517	26.2974	26.1453	26.1327	26.2501	26.4957	26.3767	26.2872	26.5719	26.0685	26.5585	26.6267	26.5131	26.4351	26.2422	26.4563	26.5431	26.7999	26.7384	26.4069	26.7219	26.6361	26.559	26.7422	26.6213	26.8583	26.4989	26.8933	26.4831	26.5661	26.5643	26.5234	26.7731	26.603
PROT_0243	25.7917	25.6702	25.2834	25.3465	25.6397	25.8219	25.8874	25.3308	25.8032	25.4937	25.3443	25.2328	25.8013	25.5091	25.382	25.6801	25.3877	25.2681	25.4493	25.2609	25.4936	25.4468	25.6394	25.414	25.0401	25.5983	25.3992	25.1747	25.5515	25.6551	25.807	25.4464	25.2201	25.2905	25.5752	25.6373	25.2516	25.304	25.5376	25.5573	25.6331	25.5704	25.4941	25.2784	25.3221	25.6538	25.2799	25.4239	25.3404	25.3847
PROT_0244	21.5214		21.6252	21.1761		21.1547	20.5724	20.3737	21.4895	20.9385	20.9369	21.2785	21.5451	21.4363	21.4927	21.1504	21.0713	20.9647	21.5543	21.2295	21.8497	21.862	21.5453	21.0581	21.0626	21.6239	21.5711	21.0355	20.8238	20.9267	21.4742	21.3604	21.4867	21.292	21.7844		21.5694	21.626	21.1158	21.4204	21.4024	21.7572	21.863	21.8076	21.5482	21.8464	21.3002	20.9641	21.3004	21.4933
PROT_0245	22.4059	21.6726		22.0015		22.0592	21.6051	22.1905	21.9945	21.8634	21.5787	21.571	21.7334	21.3843	21.6005	22.1091		21.8561	21.8922	21.7468	21.7097	21.5899		21.2502	20.6915	21.1695	21.8729	21.7582	21.3342	21.2557	21.9458	21.7041	22.5017		21.262	21.4666	22.1798	22.2594	21.8839	22.1166	21.9927	22.1835	22.2884	21.5083	21.6278	22.3052	21.4396	21.768	22.0238	22.0941
PROT_0246		24.8853	25.0095	24.8129	24.9875	24.7331	25.2564	25.3357	25.4071	24.7248	24.8918	24.8433	25.1675	24.8173	25.3427	24.994	25.0337	25.0135	24.8257	24.7705	24.9672	25.0063	25.2699	25.2474	24.5958	24.9137	25.3103	24.6254	25.0969	25.3216		24.8105	25.2358	25.1885	25.4135	24.5584	25.0139	25.2608		24.8321	24.8434	24.9439	24.9917	24.9114	24.9235	25.0299	24.951	25.0795	25.1845	24.8374
PROT_0247	21.455	21.1748	20.743	20.8625	22.1093	21.8177	21.4942	20.9465	21.2742	20.7841		20.816	21.0842	21.0693	22.0257	22.5547	21.3245	21.4087	20.8836	21.2445	20.481	20.6774	22.3199	21.9414	22.0094	22.2452	21.6523	21.1017	21.1291	20.9691	21.2219	20.6303	21.7353	21.1085	22.487	21.6555	21.3615	21.4289	20.9072		21.4797	21.1462	21.0655	20.4062	22.2199	22.0727	21.194		21.2839	20.6776
PROT_0248	21.783	20.9789	20.8902	20.8221	20.8005	21.4906	20.9531	21.5078	21.1977	21.1301	21.1522		21.0077	21.0219		21.5315	21.8035	20.9005	21.2802	21.3882	20.9679	21.0144	21.6257	21.2957	21.202	21.3265	20.7396	21.4847	20.6917	21.1794	20.7702	21.0754		21.6862	20.9549	20.8002	20.5542	21.2327	21.2763	21.3169	21.4697	20.6881	21.4969	21.4029	20.924	21.3307	20.7015	21.0493	21.189	21.2912
PROT_0249	20.4539	19.9691	20.5202	19.9975	19.9405	20.1315		20.5102	19.9946				19.7987	19.8084	20.2567	20.3863	19.9146	20.1621	20.4742	20.1116	20.542	19.9546	19.8578	20.022	19.7858	19.4781	20.086	20.0362	20.0617	20.2063		19.4756	19.9254		19.1272	19.0822	19.8097	19.6266		20.1004	20.3077	20.2173	20.3868	19.4709	19.494	20.0532		20.1688	20.3214	
PROT_0250	22.9166	23.0975	23.4403	22.7311	23.65	23.4527	23.2165	23.1454	22.9582	23.1006	24.09	23.8032	22.9817	23.0968	22.9405	23.4721	23.4488	23.358	23.1077	23.4513	23.6916	23.1123	23.6855	23.3789	22.9751	23.2704	23.9358	23.5584	22.8348	23.4157	23.769	23.4156	23.1468	23.0856	23.7455	23.1492	23.631	23.01	22.9417	23.5926	23.3012	23.1516	23.2436	23.0099	23.3741	23.3334	23.2851	22.9274	23.5414	23.7052
PROT_0251	23.6708	23.1784	22.7666	23.1416	23.5221	23.22	23.3458	23.4782	23.4385	23.3331	23.4263	23.475	23.0718	23.6832	23.2831	23.0337	23.751	22.9831	23.4728	23.5124	23.1844	23.3784	23.2125	23.4985	23.0425	22.9989	23.5237	22.9625	23.4625	23.5242	23.0506	23.2649	23.4017	23.4358	23.4893	23.2567	23.6592	23.1221	23.2045	23.5969	23.1199	23.1788	23.2596	23.5414	23.3776	23.5128	23.3872	22.9968	23.5101	23.6941
PROT_0252	26.4129	25.4279	26.2789	26.1178	25.7689	25.8083	25.683	26.1319	26.1207	26.2311	26.5039	25.7485	26.3333	25.7637	26.393	26.1207	25.9834	26.205	26.2722	25.9778	26.5372	25.7887	26.0552	26.1443	25.9849	26.0626	25.888	26.2904	26.2022	26.2081	26.4469	25.8014	26.2976	25.7662	26.2866	26.3428	25.6709	26.3002	26.1877	26.2025	26.2231	25.7199		26.0194	26.0398	26.1609	25.8048	26.2175	26.1206	26.3413
PROT_0253	22.0972	22.09	21.6146	21.3968	22.2828	21.6944	21.8979	21.7177	21.4423	22.0117	21.6372	21.6793	21.8822	21.7364	22.6094	21.54	22.217	20.9329	21.6017	21.5887	21.2182	21.7353	21.5509	21.6815	21.8031	21.5556	21.7523	21.2725	21.6674	21.6255	21.2675	21.8419	21.4146	21.4195	21.7256	21.8354	21.8087	21.4485	21.6753	21.4504	21.6632	22.0933	21.7331	22.0946	21.7501	21.4836	21.7675	22.3844	21.8209	22.2509
PROT_0254	20.4687	20.583	20.1195	20.6769	20.1611		20.2669	20.0546	20.8489	19.9217	20.512	20.1731	19.8294	20.4675	20.4849	19.6573	20.0049		20.4895	19.837	20.1164	20.1285	20.2172		20.9215	20.8192	20.0796	20.4466	20.5136	20.2767		20.187		19.7893	19.9492	20.4637	19.7808	19.1737	20.3123	19.818	20.134	20.2495	19.6157	19.553		20.6441	19.9672	20.1515	20.6961	
PROT_0255	22.6446	22.3611	22.5531	22.3341	22.2474	22.3275	22.7314	22.1379	22.3754	22.6966	22.1262	22.0973	21.9969	22.3071	22.4479	22.5293	22.6784	22.5215	22.5347	22.0043	22.3262	22.4128	22.2695	22.377	22.22	22.2453	22.5478	22.5077	22.2206	22.084	22.8043	22.4423	22.5982	22.1983	22.3604	22.655	22.6512	22.5166	22.6324	22.5866	22.9102	22.3082	22.2281	22.5096	22.2796	22.2562	22.3062	22.6587	22.2548	21.9919
PROT_0256	24.1927	24.4415	24.2051	24.6438	24.3077	24.1024	24.6666	24.7051	24.5307	24.5708	24.2371	24.3868	24.3952	24.2397	24.4848	24.6132	24.3527	24.2988	24.4203	24.7336	24.3247	24.0221	24.2222	24.3212	24.3911	24.3305	24.1914	23.8591	24.5137	24.6407	24.0582	24.0816	24.0982	24.0885	23.9767	24.4547	24.4381	24.0501	24.3209	24.4495	24.0923	24.354	24.1018	24.4821	24.6209	23.9381	24.5993	23.9361	24.3133	24.4898
PROT_0257		18.8816	19.3478	19.0006	19.186		19.5675	19.9102				18.814				19.7656	19.1091	18.7224		18.7173	18.9173	19.1045	18.6305	19.7142	18.9582	18.7909		19.3474	18.5627	18.6313	18.4688				19.241	18.6324					19.7722		19.5855	18.3525	18.6615				19.04	19.3711
PROT_0258	25.407	24.8503	25.5353	25.2696	25.7603	25.3561	25.545	25.6564	25.0594	25.65	24.9348	25.5151	25.2742	25.3808	25.4383	25.486	25.4594	25.8075	25.1792	25.3078	25.289	25.2977	25.3512	25.2598	25.3399	25.6059	25.299	25.3217	25.5755	25.513	25.2031	25.2534	25.5888	24.9843	25.3428	25.4598	24.7946	25.8225	25.5591	25.7764	25.4589	25.3225	25.8265	25.175	25.5796	25.7864	25.2104	25.4921	25.6029	25.5362
PROT_0259	23.5235	23.6199		23.713	23.7371	23.658	24.3995	23.6145	23.8081	23.8721	23.5469	23.9758	23.6721	23.9605	23.9949	23.7376	24.0662	23.5078	23.9661	23.7007	23.7381	23.8895	23.9268	23.7773	23.6946	23.7793	23.8582	23.8031	24.14	23.8814	23.1556	23.8276	23.6989	23.3647	23.6164	23.4865	23.6162	23.8177	23.6523	23.9726	23.5836	24.3169	23.9757	23.5504	23.4046	23.6327	24.2652	23.8312	23.6322	23.4796
PROT_0260	23.5753	23.5829	23.8599	23.4063	23.4005	23.278	23.4509	23.6641	23.3889	23.8334	23.6961	23.8693	23.5738	23.5866	23.8009	23.7255	23.4379	23.9494	23.9312	23.8637	23.5087	23.6938	23.885	23.4612	23.5218	23.4467	23.4883	23.9998	23.4884	23.896	23.3837	23.6993	23.8361	23.2191	23.8261	23.5688	23.6728	23.7967	23.6265	23.8524	23.5913	24.0193	23.9836	23.8056	23.8308	23.6117	23.6818	23.6221	23.2769	23.4598
PROT_0261	24.2208		24.146	24.3984	24.5617	24.3038	24.4015	24.2218	24.8786	24.1775	24.4351	24.2017	24.0903	24.0942	24.3549	24.0622	24.3333	24.4658	24.3791	24.4698	24.4069	24.3964	24.2098	24.457	24.1223	24.4871	24.1816	24.2511	24.5934	24.5384	24.3451	24.4287	24.5468	24.4971	24.2848	24.3261	24.4023	24.7133	24.5716	24.5385	24.323	24.3084	24.3066	24.3286	24.2634	24.3481	24.3118	24.0475	24.4136	24.3006
PROT_0262		20.8005	20.5424	20.9804	20.9407	20.9456	21.302	20.87	20.1222	21.0435	20.9255	20.9859		21.1979	20.7896	21.1306	21.6448	20.555	20.9066	21.2083	21.3951	20.7931	20.8242	20.983	21.0614	21.0102	20.5465	21.1304	20.8824		20.6285		20.9108	20.9043	20.5966	20.6857	20.7824	20.835	20.2868	20.8028	21.3782		20.7322	21.1243	20.9709	20.7003	21.4196	20.2292	20.7101	20.668
PROT_0263	20.9821	21.1328	21.0195	20.9878	20.6325	20.1416	21.2556	21.0253	21.1568	20.3138	21.0082	21.4866	20.766	20.9175	20.5767	21.5432	21.3126	21.1494	21.0249	20.8779	20.5222	20.8518	20.8948	20.7905	20.8359	21.1508	21.3133	21.0826	20.5948	20.4339		21.02	20.9685	20.9274	20.593	20.8334	20.5726	20.7781	20.9127	20.9522		19.4114	21.2127	21.0652	21.2393	21.308	22.0499	21.2322	21.0863	20.5925
PROT_0264	27.2981	26.695	27.4286	27.1647	27.2191	27.2204	27.0633	27.2711	27.034	27.3019	27.3386	26.9957	27.4716	27.2025	27.4323	27.2414	26.9497	26.9495	26.8902	27.4177	27.5115	26.7566	27.164	27.0599	27.2354	27.3262	27.0996	26.9839	26.7983	27.2066	27.7913	27.5593	27.096	27.1192	27.2549	27.406	27.0201	27.3542	26.9402	27.3737	27.2874	26.9985	27.0854	26.8723	27.4245	27.3149	27.2231	27.3473	27.2141	27.4472
PROT_0265	22.7128	22.1439	21.7712	21.9375	21.9992	21.6869	22.4069	22.0098	22.0467	21.6853	21.622	22.1648	22.0051	22.2285	21.8971	22.5174	21.8199	21.7769	22.12		22.3368	21.8369	21.5603	21.7212	22.1928	22.1866	21.6983	21.9383	22.6566	22.0972	22.675	21.962	22.033	22.1418	22.5341	22.1265	21.7275	22.2499	22.1678	21.877	22.6174	22.1115	22.1223	21.708	21.553	22.0106	22.2012	21.4465	21.9896	21.7864
PROT_0266	26.1801	26.169	26.2738	26.5083	26.3518	26.5039	26.3745	26.3824	26.3658	25.8874	26.0571	26.1933	26.3219	26.2793	26.4629	26.4212	26.3268	26.3316	26.4676	25.9092	26.5367	25.9504	26.4374	26.4405	26.1075	26.4658	25.9909	26.0612	26.6021	26.321	26.9168	26.7509	26.3995	26.3052	25.8644	26.4298	26.2231	26.2425	26.3532	26.1496	26.4677	25.9799	25.7566	25.75	25.1288	25.6226	26.3163	26.4197	26.3157	26.1316
PROT_0267	22.4029	22.7639	22.21	22.6439	22.5588	22.419	22.46	22.5895	22.6589	22.3113	22.519	22.5518	22.4306	22.577	22.9242	22.7734	22.8807	22.2665	22.4099	22.3493	22.6452	22.6981	22.622	22.5711	22.7016	22.5367	22.7457	22.306	22.0673	22.9473	22.4106	22.0216	22.7769	22.0684	22.6153	22.3988	22.2688	22.265	22.356	22.3619	22.3643	22.4574	22.3479	22.3797	22.6349	22.7766	22.2784	22.2189	22.4223	22.7561
PROT_0268		19.2373	18.9803	19.584			19.1839			19.0528	19.3386	19.1979	19.839	19.827			18.9596	18.4458	19.7935	19.4293			18.6743	19.5945		18.8363	19.7875	19.1034	18.4068	19.454	18.7069	19.1091					19.5446	19.8347	18.7839				18.7887	19.0654		19.0623		19.6603	19.3168	19.3083
PROT_0269	22.1644	22.0349	22.2375	22.2202	21.6361	22.517	21.8004	22.189	22.1783	22.2062	22.3102	21.8547	22.53	22.5011		22.3409	22.1105	22.3521	22.2391	21.4958	21.7534	22.3264	21.7553	22.3234	21.6104	21.974	22.5245	22.0077	21.9113	21.9696	21.9761	22.0924	22.3546	22.1437	22.3744	22.993	22.263	22.3685	22.0228	22.0283	22.3651	21.9764	22.9235	21.91	21.6044		21.8196	22.4772	22.1679	22.1422
PROT_0270	22.518	22.7377	22.1327	22.32	22.5103	22.5094	22.43	22.6717	22.6532	22.6864		23.1427	22.4878	22.5571	22.6182	22.495	22.1709	22.4083	22.448	23.1623	23.325	23.173	22.3517	22.2864	22.6656	22.9845	22.1547	22.7626	23.2131	23.2025	22.5553	22.4541	22.793	22.6882	22.5016	22.5259	22.6897	22.3391	22.112	22.741	22.425	22.5526	22.7855	22.1141	22.419	22.4332	22.6384	22.4193	22.7619	23.0267
PROT_0271	21.901	22.1558	21.7363	22.2726	21.9928	21.7053	22.213	21.7044	22.0113	21.4155	21.8284	21.9534	22.0513	22.0993	21.907	21.801	21.8791	21.6628	22.1977			22.2291	21.9445	21.6939	21.747	22.1035	22.1005	21.8038	22.0066	22.0657	21.7746	22.2542	22.1891	21.9266	22.117	22.3006	22.0549	21.9171	21.8261			21.8772	21.7664	21.9039	21.8955	22.4313	21.8855	21.74	22.249	21.8625
PROT_0272	24.8369	24.6031	25.0667	24.7235	24.7254	24.7613	24.7628	24.8555	24.7787	25.2072	24.9188	25.0028	24.9883	24.6608	25.1274	24.752	24.6654	24.85	24.7215	25.0315	25.0087	24.5576	25.0292	24.8968	24.7644	24.7405	24.5553	24.9145	25.1646	25.1318	24.9763	24.4195	24.9753	24.6298	25.2211	25.1112	24.5452	24.8758	25.0166	25.0229	24.6476	24.5008	25.164	24.5875	24.9976	24.9393	24.5352	24.9743	24.9435	24.987
PROT_0273	23.3696	23.6323	23.3894	23.1232	23.469	22.8972	23.3203	23.9817	23.3285	23.6623	23.8225	23.6933	23.4537	22.9319	23.4235	23.6095	23.6016	23.2689	22.2803	22.1124	23.5635	23.4008	23.208	23.374	23.389	23.2789	23.3095	23.526	22.9854	23.4853	23.6755	23.3085	23.3402	22.9154	23.4019	23.091	23.3771	23.2754	22.9054	23.5195	23.1314	23.045	23.2704	23.196	23.5753	23.578	23.0408	23.3431	22.866	23.549
PROT_0274	24.4712	24.4526	24.6412		24.2734	24.2994	24.7592	24.3028	24.5087	24.1704	24.3875	24.8044	24.4363	23.9729	24.1095	24.7889	24.1305	24.2291	24.3353	23.9582	24.5726		24.9042	24.8165	24.8641	24.4531	25.0321	24.6643	24.4689	23.9967	24.5024	24.6183	24.542	24.3063	24.4463	24.5503	24.7	24.6773	24.438	24.1623	24.3436	24.4984	24.439		24.4243	24.4742	24.5765	24.3953	24.2838	24.4145
PROT_0275	24.9606	24.9669	24.956	25.1937	25.1495	24.7348	25.3782	25.2401	25.2722	25.0915	24.5942	24.7422	25.0447	25.1339	24.7512	24.9276	24.9642	24.7541	24.8433	24.9804	25.2333	25.2209	25.0595	25.0122	24.9816	24.92	24.6461	24.2753	24.8564	25.0225	24.4347	25.0308	24.654	25.382	24.8932	24.9709	25.0492	24.8147	25.3168	25.0274	24.8136		24.9563	25.2115	25.0791	24.7789	25.1432	24.5466	25.013	24.8355
